"SetSpec","LocalID"
"ycba:pd","44120"
"ycba:pd","44122"
"ycba:pd","44123"
"ycba:pd","44125"
"ycba:pd","44127"
"ycba:pd","44128"
"ycba:pd","44130"
"ycba:pd","44131"
"ycba:pd","44133"
"ycba:pd","44134"
"ycba:pd","44136"
"ycba:pd","44137"
"ycba:pd","44139"
"ycba:pd","44141"
"ycba:pd","44143"
"ycba:pd","44146"
"ycba:pd","44148"
"ycba:pd","44149"
"ycba:pd","44151"
"ycba:pd","44153"
"ycba:pd","44154"
"ycba:pd","44156"
"ycba:pd","44158"
"ycba:pd","44160"
"ycba:pd","44161"
"ycba:pd","44162"
"ycba:pd","44163"
"ycba:pd","44164"
"ycba:pd","44165"
"ycba:pd","44166"
"ycba:pd","44167"
"ycba:pd","44168"
"ycba:pd","44169"
"ycba:pd","44170"
"ycba:pd","44171"
"ycba:pd","44172"
"ycba:pd","44173"
"ycba:pd","44174"
"ycba:pd","44175"
"ycba:pd","44176"
"ycba:pd","44177"
"ycba:pd","44178"
"ycba:pd","44179"
"ycba:pd","44180"
"ycba:pd","44181"
"ycba:pd","44182"
"ycba:pd","44183"
"ycba:pd","44184"
"ycba:pd","44185"
"ycba:pd","44186"
"ycba:pd","44187"
"ycba:pd","44188"
"ycba:pd","44189"
"ycba:pd","44190"
"ycba:pd","44191"
"ycba:pd","44192"
"ycba:pd","44193"
"ycba:pd","44194"
"ycba:pd","44195"
"ycba:pd","44196"
"ycba:pd","44197"
"ycba:pd","44198"
"ycba:pd","44199"
"ycba:pd","44200"
"ycba:pd","44201"
"ycba:pd","44202"
"ycba:pd","44203"
"ycba:pd","44204"
"ycba:pd","44205"
"ycba:pd","44206"
"ycba:pd","44207"
"ycba:pd","44208"
"ycba:pd","44209"
"ycba:pd","44210"
"ycba:pd","44211"
"ycba:pd","44212"
"ycba:pd","44213"
"ycba:pd","44214"
"ycba:pd","44215"
"ycba:pd","44216"
"ycba:pd","44217"
"ycba:pd","44218"
"ycba:pd","44219"
"ycba:pd","44220"
"ycba:pd","44221"
"ycba:pd","44222"
"ycba:pd","44223"
"ycba:pd","44224"
"ycba:pd","44225"
"ycba:pd","44226"
"ycba:pd","44227"
"ycba:pd","44228"
"ycba:pd","44229"
"ycba:pd","44230"
"ycba:pd","44231"
"ycba:pd","44232"
"ycba:pd","44233"
"ycba:pd","44234"
"ycba:pd","44235"
"ycba:pd","44236"
"ycba:pd","44237"
"ycba:pd","44238"
"ycba:pd","44239"
"ycba:pd","44240"
"ycba:pd","44241"
"ycba:pd","44242"
"ycba:pd","44243"
"ycba:pd","44244"
"ycba:pd","44245"
"ycba:pd","44246"
"ycba:pd","44247"
"ycba:pd","44249"
"ycba:pd","44250"
"ycba:pd","44252"
"ycba:pd","44253"
"ycba:pd","44254"
"ycba:pd","44255"
"ycba:pd","44256"
"ycba:pd","44257"
"ycba:pd","44258"
"ycba:pd","44259"
"ycba:pd","44260"
"ycba:pd","44261"
"ycba:pd","44262"
"ycba:pd","44264"
"ycba:pd","44265"
"ycba:pd","44266"
"ycba:pd","44267"
"ycba:pd","44268"
"ycba:pd","44269"
"ycba:pd","44270"
"ycba:pd","44272"
"ycba:pd","44275"
"ycba:pd","44276"
"ycba:pd","44277"
"ycba:pd","44278"
"ycba:pd","44279"
"ycba:pd","44280"
"ycba:pd","44281"
"ycba:pd","44282"
"ycba:pd","44283"
"ycba:pd","44284"
"ycba:pd","44285"
"ycba:pd","44286"
"ycba:pd","44287"
"ycba:pd","44288"
"ycba:pd","44289"
"ycba:pd","44290"
"ycba:pd","44291"
"ycba:pd","44292"
"ycba:pd","44293"
"ycba:pd","44294"
"ycba:pd","44295"
"ycba:pd","44297"
"ycba:pd","44298"
"ycba:pd","44300"
"ycba:pd","44301"
"ycba:pd","44302"
"ycba:pd","44303"
"ycba:pd","44304"
"ycba:pd","44305"
"ycba:pd","44306"
"ycba:pd","44307"
"ycba:pd","44308"
"ycba:pd","44327"
"ycba:pd","44357"
"ycba:pd","44359"
"ycba:pd","44361"
"ycba:pd","44363"
"ycba:pd","44366"
"ycba:pd","44369"
"ycba:pd","44373"
"ycba:pd","44378"
"ycba:pd","44382"
"ycba:pd","44383"
"ycba:pd","44384"
"ycba:pd","44385"
"ycba:pd","44386"
"ycba:pd","44421"
"ycba:pd","44422"
"ycba:pd","44423"
"ycba:pd","44424"
"ycba:pd","44425"
"ycba:pd","44434"
"ycba:pd","44437"
"ycba:pd","44440"
"ycba:pd","44442"
"ycba:pd","44444"
"ycba:pd","44447"
"ycba:pd","44455"
"ycba:pd","44458"
"ycba:pd","44459"
"ycba:pd","44461"
"ycba:pd","44463"
"ycba:pd","44464"
"ycba:pd","44466"
"ycba:pd","44468"
"ycba:pd","44470"
"ycba:pd","44472"
"ycba:pd","44474"
"ycba:pd","44475"
"ycba:pd","44476"
"ycba:pd","44477"
"ycba:pd","44478"
"ycba:pd","44479"
"ycba:pd","44480"
"ycba:pd","44481"
"ycba:pd","44482"
"ycba:pd","44483"
"ycba:pd","44486"
"ycba:pd","44488"
"ycba:pd","44490"
"ycba:pd","44492"
"ycba:pd","44494"
"ycba:pd","44496"
"ycba:pd","44498"
"ycba:pd","44500"
"ycba:pd","44502"
"ycba:pd","44503"
"ycba:pd","44505"
"ycba:pd","44506"
"ycba:pd","44507"
"ycba:pd","44510"
"ycba:pd","44516"
"ycba:pd","44518"
"ycba:pd","44520"
"ycba:pd","44521"
"ycba:pd","44523"
"ycba:pd","44524"
"ycba:pd","44526"
"ycba:pd","44528"
"ycba:pd","44531"
"ycba:pd","44532"
"ycba:pd","44534"
"ycba:pd","44536"
"ycba:pd","44537"
"ycba:pd","44539"
"ycba:pd","44541"
"ycba:pd","44542"
"ycba:pd","44544"
"ycba:pd","44546"
"ycba:pd","44548"
"ycba:pd","44550"
"ycba:pd","44551"
"ycba:pd","44553"
"ycba:pd","44555"
"ycba:pd","44557"
"ycba:pd","44559"
"ycba:pd","44560"
"ycba:pd","44562"
"ycba:pd","44564"
"ycba:pd","44565"
"ycba:pd","44567"
"ycba:pd","44568"
"ycba:pd","44569"
"ycba:pd","44570"
"ycba:pd","44572"
"ycba:pd","44573"
"ycba:pd","44575"
"ycba:pd","44576"
"ycba:pd","44577"
"ycba:pd","44578"
"ycba:pd","44579"
"ycba:pd","44580"
"ycba:pd","44581"
"ycba:pd","44582"
"ycba:pd","44583"
"ycba:pd","44592"
"ycba:pd","44593"
"ycba:pd","44595"
"ycba:pd","44597"
"ycba:pd","44600"
"ycba:pd","44601"
"ycba:pd","44604"
"ycba:pd","44606"
"ycba:pd","44608"
"ycba:pd","44610"
"ycba:pd","44612"
"ycba:pd","44615"
"ycba:pd","44616"
"ycba:pd","44617"
"ycba:pd","44618"
"ycba:pd","44619"
"ycba:pd","44620"
"ycba:pd","44621"
"ycba:pd","44623"
"ycba:pd","44624"
"ycba:pd","44626"
"ycba:pd","44627"
"ycba:pd","44628"
"ycba:pd","44629"
"ycba:pd","44636"
"ycba:pd","44678"
"ycba:pd","44680"
"ycba:pd","44681"
"ycba:pd","44682"
"ycba:pd","44684"
"ycba:pd","44687"
"ycba:pd","44688"
"ycba:pd","44691"
"ycba:pd","44693"
"ycba:pd","44697"
"ycba:pd","44698"
"ycba:pd","44701"
"ycba:pd","44703"
"ycba:pd","44704"
"ycba:pd","44707"
"ycba:pd","44712"
"ycba:pd","44716"
"ycba:pd","44719"
"ycba:pd","44720"
"ycba:pd","44722"
"ycba:pd","44724"
"ycba:pd","44727"
"ycba:pd","44798"
"ycba:pd","44799"
"ycba:pd","44800"
"ycba:pd","44801"
"ycba:pd","44802"
"ycba:pd","44843"
"ycba:pd","44883"
"ycba:pd","44933"
"ycba:pd","44935"
"ycba:pd","44938"
"ycba:pd","44939"
"ycba:pd","44941"
"ycba:pd","44942"
"ycba:pd","44944"
"ycba:pd","44945"
"ycba:pd","44946"
"ycba:pd","44949"
"ycba:pd","44950"
"ycba:pd","44951"
"ycba:pd","44952"
"ycba:pd","44953"
"ycba:pd","44954"
"ycba:pd","44955"
"ycba:pd","44956"
"ycba:pd","44957"
"ycba:pd","44959"
"ycba:pd","44969"
"ycba:pd","44970"
"ycba:pd","44971"
"ycba:pd","44972"
"ycba:pd","44973"
"ycba:pd","44974"
"ycba:pd","44975"
"ycba:pd","44976"
"ycba:pd","44977"
"ycba:pd","44978"
"ycba:pd","44979"
"ycba:pd","44980"
"ycba:pd","44981"
"ycba:pd","44987"
"ycba:pd","44989"
"ycba:pd","44990"
"ycba:pd","44991"
"ycba:pd","44992"
"ycba:pd","45567"
"ycba:pd","45896"
"ycba:pd","45897"
"ycba:pd","45898"
"ycba:pd","45899"
"ycba:pd","45900"
"ycba:pd","45901"
"ycba:pd","45902"
"ycba:pd","46022"
"ycba:pd","46023"
"ycba:pd","46024"
"ycba:pd","46025"
"ycba:pd","46026"
"ycba:pd","46027"
"ycba:pd","46028"
"ycba:pd","46029"
"ycba:pd","46030"
"ycba:pd","46031"
"ycba:pd","46032"
"ycba:pd","46033"
"ycba:pd","46034"
"ycba:pd","46035"
"ycba:pd","46036"
"ycba:pd","46037"
"ycba:pd","46038"
"ycba:pd","46039"
"ycba:pd","46040"
"ycba:pd","46041"
"ycba:pd","46042"
"ycba:pd","46043"
"ycba:pd","46044"
"ycba:pd","46045"
"ycba:pd","46046"
"ycba:pd","46047"
"ycba:pd","46048"
"ycba:pd","46049"
"ycba:pd","46050"
"ycba:pd","46051"
"ycba:pd","46052"
"ycba:pd","46053"
"ycba:pd","46054"
"ycba:pd","46055"
"ycba:pd","46056"
"ycba:pd","46057"
"ycba:pd","46058"
"ycba:pd","46059"
"ycba:pd","46067"
"ycba:pd","46068"
"ycba:pd","46351"
"ycba:pd","46626"
"ycba:pd","46627"
"ycba:pd","46628"
"ycba:pd","46632"
"ycba:pd","46675"
"ycba:pd","46676"
"ycba:pd","46677"
"ycba:pd","46678"
"ycba:pd","46679"
"ycba:pd","46680"
"ycba:pd","46681"
"ycba:pd","46682"
"ycba:pd","46683"
"ycba:pd","46684"
"ycba:pd","46685"
"ycba:pd","46686"
"ycba:pd","46687"
"ycba:pd","46688"
"ycba:pd","46689"
"ycba:pd","46690"
"ycba:pd","46691"
"ycba:pd","46692"
"ycba:pd","46693"
"ycba:pd","46694"
"ycba:pd","46695"
"ycba:pd","46696"
"ycba:pd","46697"
"ycba:pd","46698"
"ycba:pd","46699"
"ycba:pd","47529"
"ycba:pd","47530"
"ycba:pd","47531"
"ycba:pd","47532"
"ycba:pd","47533"
"ycba:pd","47534"
"ycba:pd","47535"
"ycba:pd","47536"
"ycba:pd","47537"
"ycba:pd","47538"
"ycba:pd","47539"
"ycba:pd","47540"
"ycba:pd","47563"
"ycba:pd","47564"
"ycba:pd","47565"
"ycba:pd","47566"
"ycba:pd","47567"
"ycba:pd","47568"
"ycba:pd","47574"
"ycba:pd","47582"
"ycba:pd","47583"
"ycba:pd","47584"
"ycba:pd","47585"
"ycba:pd","47586"
"ycba:pd","47587"
"ycba:pd","47588"
"ycba:pd","47599"
"ycba:pd","47600"
"ycba:pd","47601"
"ycba:pd","47602"
"ycba:pd","47603"
"ycba:pd","47604"
"ycba:pd","47605"
"ycba:pd","47606"
"ycba:pd","47609"
"ycba:pd","47610"
"ycba:pd","47611"
"ycba:pd","47612"
"ycba:pd","47613"
"ycba:pd","47614"
"ycba:pd","47615"
"ycba:pd","47616"
"ycba:pd","47617"
"ycba:pd","47618"
"ycba:pd","47619"
"ycba:pd","47620"
"ycba:pd","47621"
"ycba:pd","47700"
"ycba:pd","47701"
"ycba:pd","48717"
"ycba:pd","48718"
"ycba:pd","48719"
"ycba:pd","48720"
"ycba:pd","48721"
"ycba:pd","48722"
"ycba:pd","48723"
"ycba:pd","48724"
"ycba:pd","48725"
"ycba:pd","48726"
"ycba:pd","48727"
"ycba:pd","48728"
"ycba:pd","49690"
"ycba:pd","49701"
"ycba:pd","49705"
"ycba:pd","49707"
"ycba:pd","49708"
"ycba:pd","49713"
"ycba:pd","49719"
"ycba:pd","49722"
"ycba:pd","49723"
"ycba:pd","49725"
"ycba:pd","49746"
"ycba:pd","49747"
"ycba:pd","49748"
"ycba:pd","49749"
"ycba:pd","49750"
"ycba:pd","49751"
"ycba:pd","49752"
"ycba:pd","49753"
"ycba:pd","49754"
"ycba:pd","49755"
"ycba:pd","49756"
"ycba:pd","49757"
"ycba:pd","49758"
"ycba:pd","49759"
"ycba:pd","49760"
"ycba:pd","49761"
"ycba:pd","49762"
"ycba:pd","49763"
"ycba:pd","49764"
"ycba:pd","49765"
"ycba:pd","49766"
"ycba:pd","49767"
"ycba:pd","49768"
"ycba:pd","49769"
"ycba:pd","49770"
"ycba:pd","49771"
"ycba:pd","49772"
"ycba:pd","49773"
"ycba:pd","49774"
"ycba:pd","49775"
"ycba:pd","49776"
"ycba:pd","49777"
"ycba:pd","49778"
"ycba:pd","49779"
"ycba:pd","49780"
"ycba:pd","49781"
"ycba:pd","49782"
"ycba:pd","49783"
"ycba:pd","49784"
"ycba:pd","49785"
"ycba:pd","49801"
"ycba:pd","49802"
"ycba:pd","49803"
"ycba:pd","49804"
"ycba:pd","49805"
"ycba:pd","49806"
"ycba:pd","49807"
"ycba:pd","49808"
"ycba:pd","49809"
"ycba:pd","49810"
"ycba:pd","49811"
"ycba:pd","49812"
"ycba:pd","49813"
"ycba:pd","49814"
"ycba:pd","49815"
"ycba:pd","49816"
"ycba:pd","49817"
"ycba:pd","49818"
"ycba:pd","49821"
"ycba:pd","49850"
"ycba:pd","49851"
"ycba:pd","49852"
"ycba:pd","49853"
"ycba:pd","49854"
"ycba:pd","49855"
"ycba:pd","49881"
"ycba:pd","49947"
"ycba:pd","49948"
"ycba:pd","49949"
"ycba:pd","49950"
"ycba:pd","49951"
"ycba:pd","49952"
"ycba:pd","49953"
"ycba:pd","49954"
"ycba:pd","49955"
"ycba:pd","49956"
"ycba:pd","49957"
"ycba:pd","49958"
"ycba:pd","49959"
"ycba:pd","49960"
"ycba:pd","49961"
"ycba:pd","49998"
"ycba:pd","50101"
"ycba:pd","50358"
"ycba:pd","50359"
"ycba:pd","50360"
"ycba:pd","50361"
"ycba:pd","51092"
"ycba:pd","51188"
"ycba:pd","51189"
"ycba:pd","51190"
"ycba:pd","51191"
"ycba:pd","51737"
"ycba:pd","51738"
"ycba:pd","51739"
"ycba:pd","51740"
"ycba:pd","51741"
"ycba:pd","51742"
"ycba:pd","51743"
"ycba:pd","51744"
"ycba:pd","51745"
"ycba:pd","51746"
"ycba:pd","51747"
"ycba:pd","51748"
"ycba:pd","51749"
"ycba:pd","51750"
"ycba:pd","51751"
"ycba:pd","51752"
"ycba:pd","51753"
"ycba:pd","51754"
"ycba:pd","51755"
"ycba:pd","51756"
"ycba:pd","51757"
"ycba:pd","51758"
"ycba:pd","51759"
"ycba:pd","51760"
"ycba:pd","51761"
"ycba:pd","51762"
"ycba:pd","51763"
"ycba:pd","51764"
"ycba:pd","51765"
"ycba:pd","51766"
"ycba:pd","51767"
"ycba:pd","51768"
"ycba:pd","51769"
"ycba:pd","51770"
"ycba:pd","51771"
"ycba:pd","51772"
"ycba:pd","51773"
"ycba:pd","51774"
"ycba:pd","51775"
"ycba:pd","51776"
"ycba:pd","51777"
"ycba:pd","51929"
"ycba:pd","51989"
"ycba:pd","51990"
"ycba:pd","51991"
"ycba:pd","51992"
"ycba:pd","51993"
"ycba:pd","51994"
"ycba:pd","51995"
"ycba:pd","51996"
"ycba:pd","51997"
"ycba:pd","51998"
"ycba:pd","51999"
"ycba:pd","52007"
"ycba:pd","52008"
"ycba:pd","52009"
"ycba:pd","52010"
"ycba:pd","52011"
"ycba:pd","52012"
"ycba:pd","52013"
"ycba:pd","52014"
"ycba:pd","52015"
"ycba:pd","52016"
"ycba:pd","52017"
"ycba:pd","52018"
"ycba:pd","52019"
"ycba:pd","52020"
"ycba:pd","52021"
"ycba:pd","52022"
"ycba:pd","52023"
"ycba:pd","52024"
"ycba:pd","52025"
"ycba:pd","52026"
"ycba:pd","52027"
"ycba:pd","52028"
"ycba:pd","52029"
"ycba:pd","52030"
"ycba:pd","52031"
"ycba:pd","52032"
"ycba:pd","52033"
"ycba:pd","52034"
"ycba:pd","52035"
"ycba:pd","52036"
"ycba:pd","52081"
"ycba:pd","52082"
"ycba:pd","52083"
"ycba:pd","52084"
"ycba:pd","52085"
"ycba:pd","52086"
"ycba:pd","52087"
"ycba:pd","52088"
"ycba:pd","52089"
"ycba:pd","52090"
"ycba:pd","52091"
"ycba:pd","52092"
"ycba:pd","52093"
"ycba:pd","52094"
"ycba:pd","52095"
"ycba:pd","52096"
"ycba:pd","52097"
"ycba:pd","52098"
"ycba:pd","52099"
"ycba:pd","52100"
"ycba:pd","52101"
"ycba:pd","52102"
"ycba:pd","52103"
"ycba:pd","52104"
"ycba:pd","52105"
"ycba:pd","52106"
"ycba:pd","52107"
"ycba:pd","52108"
"ycba:pd","52109"
"ycba:pd","52110"
"ycba:pd","52111"
"ycba:pd","52112"
"ycba:pd","52113"
"ycba:pd","52114"
"ycba:pd","52115"
"ycba:pd","52116"
"ycba:pd","52117"
"ycba:pd","52118"
"ycba:pd","52119"
"ycba:pd","52120"
"ycba:pd","52121"
"ycba:pd","52122"
"ycba:pd","52123"
"ycba:pd","52124"
"ycba:pd","52125"
"ycba:pd","52126"
"ycba:pd","52127"
"ycba:pd","52128"
"ycba:pd","52129"
"ycba:pd","52130"
"ycba:pd","52131"
"ycba:pd","52132"
"ycba:pd","52133"
"ycba:pd","52134"
"ycba:pd","52135"
"ycba:pd","52136"
"ycba:pd","52137"
"ycba:pd","52138"
"ycba:pd","52139"
"ycba:pd","52140"
"ycba:pd","52141"
"ycba:pd","52142"
"ycba:pd","52817"
"ycba:pd","52818"
"ycba:pd","52824"
"ycba:pd","52825"
"ycba:pd","52826"
"ycba:pd","52827"
"ycba:pd","52828"
"ycba:pd","52836"
"ycba:pd","52837"
"ycba:pd","52838"
"ycba:pd","52839"
"ycba:pd","52840"
"ycba:pd","52841"
"ycba:pd","52842"
"ycba:pd","52843"
"ycba:pd","52844"
"ycba:pd","52845"
"ycba:pd","52846"
"ycba:pd","53025"
"ycba:pd","53652"
"ycba:pd","53653"
"ycba:pd","53838"
"ycba:pd","53839"
"ycba:pd","53840"
"ycba:pd","53841"
"ycba:pd","53842"
"ycba:pd","54080"
"ycba:pd","54081"
"ycba:pd","54492"
"ycba:pd","54493"
"ycba:pd","54609"
"ycba:pd","54650"
"ycba:pd","54651"
"ycba:pd","54652"
"ycba:pd","54660"
"ycba:pd","54661"
"ycba:pd","54663"
"ycba:pd","54664"
"ycba:pd","54665"
"ycba:pd","54666"
"ycba:pd","54667"
"ycba:pd","54668"
"ycba:pd","54669"
"ycba:pd","54670"
"ycba:pd","54671"
"ycba:pd","54672"
"ycba:pd","54673"
"ycba:pd","54674"
"ycba:pd","54675"
"ycba:pd","54676"
"ycba:pd","54677"
"ycba:pd","54678"
"ycba:pd","54679"
"ycba:pd","54680"
"ycba:pd","54681"
"ycba:pd","54682"
"ycba:pd","54683"
"ycba:pd","54684"
"ycba:pd","54685"
"ycba:pd","54686"
"ycba:pd","54687"
"ycba:pd","54688"
"ycba:pd","54689"
"ycba:pd","54690"
"ycba:pd","54691"
"ycba:pd","54692"
"ycba:pd","54693"
"ycba:pd","54694"
"ycba:pd","54695"
"ycba:pd","54696"
"ycba:pd","54697"
"ycba:pd","54698"
"ycba:pd","54699"
"ycba:pd","54700"
"ycba:pd","54701"
"ycba:pd","54702"
"ycba:pd","54703"
"ycba:pd","54704"
"ycba:pd","54705"
"ycba:pd","54706"
"ycba:pd","54921"
"ycba:pd","54934"
"ycba:pd","54935"
"ycba:pd","54936"
"ycba:pd","54937"
"ycba:pd","54938"
"ycba:pd","54939"
"ycba:pd","54997"
"ycba:pd","54998"
"ycba:pd","54999"
"ycba:pd","55000"
"ycba:pd","55001"
"ycba:pd","55002"
"ycba:pd","55003"
"ycba:pd","55004"
"ycba:pd","55005"
"ycba:pd","55006"
"ycba:pd","55007"
"ycba:pd","55008"
"ycba:pd","55009"
"ycba:pd","55010"
"ycba:pd","55011"
"ycba:pd","55012"
"ycba:pd","55013"
"ycba:pd","55014"
"ycba:pd","55015"
"ycba:pd","55016"
"ycba:pd","55017"
"ycba:pd","55018"
"ycba:pd","55019"
"ycba:pd","55020"
"ycba:pd","55021"
"ycba:pd","55022"
"ycba:pd","55023"
"ycba:pd","55024"
"ycba:pd","55025"
"ycba:pd","55026"
"ycba:pd","55027"
"ycba:pd","55028"
"ycba:pd","55029"
"ycba:pd","55030"
"ycba:pd","55031"
"ycba:pd","55032"
"ycba:pd","55033"
"ycba:pd","55034"
"ycba:pd","55035"
"ycba:pd","55036"
"ycba:pd","55037"
"ycba:pd","55038"
"ycba:pd","55039"
"ycba:pd","55040"
"ycba:pd","55041"
"ycba:pd","55042"
"ycba:pd","55043"
"ycba:pd","55044"
"ycba:pd","55045"
"ycba:pd","55046"
"ycba:pd","55047"
"ycba:pd","55048"
"ycba:pd","55049"
"ycba:pd","55050"
"ycba:pd","55051"
"ycba:pd","55052"
"ycba:pd","55053"
"ycba:pd","55054"
"ycba:pd","55055"
"ycba:pd","55056"
"ycba:pd","55057"
"ycba:pd","55058"
"ycba:pd","55059"
"ycba:pd","55060"
"ycba:pd","55061"
"ycba:pd","55062"
"ycba:pd","55063"
"ycba:pd","55064"
"ycba:pd","55065"
"ycba:pd","55066"
"ycba:pd","55067"
"ycba:pd","55068"
"ycba:pd","55069"
"ycba:pd","55070"
"ycba:pd","55071"
"ycba:pd","55072"
"ycba:pd","55073"
"ycba:pd","55074"
"ycba:pd","55075"
"ycba:pd","55076"
"ycba:pd","55077"
"ycba:pd","55078"
"ycba:pd","55079"
"ycba:pd","55080"
"ycba:pd","55081"
"ycba:pd","55082"
"ycba:pd","55083"
"ycba:pd","55084"
"ycba:pd","55085"
"ycba:pd","55086"
"ycba:pd","55087"
"ycba:pd","55088"
"ycba:pd","55089"
"ycba:pd","55090"
"ycba:pd","55091"
"ycba:pd","55092"
"ycba:pd","55093"
"ycba:pd","55094"
"ycba:pd","55095"
"ycba:pd","55096"
"ycba:pd","55097"
"ycba:pd","55098"
"ycba:pd","55099"
"ycba:pd","55100"
"ycba:pd","55101"
"ycba:pd","55102"
"ycba:pd","55103"
"ycba:pd","55104"
"ycba:pd","55105"
"ycba:pd","55106"
"ycba:pd","55107"
"ycba:pd","55108"
"ycba:pd","55109"
"ycba:pd","55110"
"ycba:pd","55111"
"ycba:pd","55112"
"ycba:pd","55113"
"ycba:pd","55114"
"ycba:pd","55115"
"ycba:pd","55116"
"ycba:pd","55117"
"ycba:pd","55118"
"ycba:pd","55119"
"ycba:pd","55120"
"ycba:pd","55121"
"ycba:pd","55122"
"ycba:pd","55123"
"ycba:pd","55124"
"ycba:pd","55125"
"ycba:pd","55126"
"ycba:pd","55127"
"ycba:pd","55128"
"ycba:pd","55129"
"ycba:pd","55130"
"ycba:pd","55131"
"ycba:pd","55132"
"ycba:pd","55133"
"ycba:pd","55134"
"ycba:pd","55135"
"ycba:pd","55136"
"ycba:pd","55137"
"ycba:pd","55138"
"ycba:pd","55139"
"ycba:pd","55140"
"ycba:pd","55141"
"ycba:pd","55142"
"ycba:pd","55143"
"ycba:pd","55144"
"ycba:pd","55145"
"ycba:pd","55146"
"ycba:pd","55147"
"ycba:pd","55148"
"ycba:pd","55149"
"ycba:pd","55150"
"ycba:pd","55151"
"ycba:pd","55152"
"ycba:pd","55153"
"ycba:pd","55154"
"ycba:pd","55155"
"ycba:pd","55156"
"ycba:pd","55157"
"ycba:pd","55158"
"ycba:pd","55159"
"ycba:pd","55160"
"ycba:pd","55161"
"ycba:pd","55162"
"ycba:pd","55163"
"ycba:pd","55164"
"ycba:pd","55165"
"ycba:pd","55166"
"ycba:pd","55167"
"ycba:pd","55168"
"ycba:pd","55169"
"ycba:pd","55170"
"ycba:pd","55171"
"ycba:pd","55172"
"ycba:pd","55173"
"ycba:pd","55174"
"ycba:pd","55175"
"ycba:pd","55176"
"ycba:pd","55177"
"ycba:pd","55178"
"ycba:pd","55179"
"ycba:pd","55180"
"ycba:pd","55181"
"ycba:pd","55182"
"ycba:pd","55183"
"ycba:pd","55184"
"ycba:pd","55185"
"ycba:pd","55186"
"ycba:pd","55187"
"ycba:pd","55188"
"ycba:pd","55189"
"ycba:pd","55190"
"ycba:pd","55191"
"ycba:pd","55192"
"ycba:pd","55193"
"ycba:pd","55194"
"ycba:pd","55195"
"ycba:pd","55196"
"ycba:pd","55197"
"ycba:pd","55198"
"ycba:pd","55199"
"ycba:pd","55200"
"ycba:pd","55201"
"ycba:pd","55202"
"ycba:pd","55203"
"ycba:pd","55204"
"ycba:pd","55205"
"ycba:pd","55206"
"ycba:pd","55207"
"ycba:pd","55208"
"ycba:pd","55209"
"ycba:pd","55210"
"ycba:pd","55211"
"ycba:pd","55212"
"ycba:pd","55213"
"ycba:pd","55214"
"ycba:pd","55215"
"ycba:pd","55216"
"ycba:pd","55217"
"ycba:pd","55218"
"ycba:pd","55219"
"ycba:pd","55220"
"ycba:pd","55221"
"ycba:pd","55222"
"ycba:pd","55223"
"ycba:pd","55224"
"ycba:pd","55225"
"ycba:pd","55226"
"ycba:pd","55227"
"ycba:pd","55228"
"ycba:pd","55229"
"ycba:pd","55230"
"ycba:pd","55231"
"ycba:pd","55232"
"ycba:pd","55233"
"ycba:pd","55234"
"ycba:pd","55235"
"ycba:pd","55236"
"ycba:pd","55237"
"ycba:pd","55238"
"ycba:pd","55239"
"ycba:pd","55240"
"ycba:pd","55241"
"ycba:pd","55242"
"ycba:pd","55243"
"ycba:pd","55244"
"ycba:pd","55245"
"ycba:pd","55246"
"ycba:pd","55247"
"ycba:pd","55248"
"ycba:pd","55249"
"ycba:pd","55250"
"ycba:pd","55251"
"ycba:pd","56001"
"ycba:pd","56002"
"ycba:pd","56003"
"ycba:pd","56004"
"ycba:pd","56005"
"ycba:pd","56006"
"ycba:pd","56007"
"ycba:pd","56008"
"ycba:pd","56009"
"ycba:pd","56010"
"ycba:pd","56011"
"ycba:pd","56012"
"ycba:pd","56013"
"ycba:pd","56014"
"ycba:pd","56015"
"ycba:pd","56016"
"ycba:pd","56017"
"ycba:pd","56018"
"ycba:pd","56019"
"ycba:pd","56020"
"ycba:pd","56021"
"ycba:pd","56022"
"ycba:pd","56023"
"ycba:pd","56024"
"ycba:pd","56025"
"ycba:pd","56026"
"ycba:pd","56027"
"ycba:pd","56028"
"ycba:pd","56029"
"ycba:pd","56030"
"ycba:pd","56031"
"ycba:pd","56032"
"ycba:pd","56033"
"ycba:pd","56034"
"ycba:pd","56035"
"ycba:pd","56036"
"ycba:pd","56037"
"ycba:pd","56038"
"ycba:pd","56039"
"ycba:pd","56040"
"ycba:pd","56041"
"ycba:pd","56042"
"ycba:pd","56043"
"ycba:pd","56044"
"ycba:pd","56045"
"ycba:pd","56046"
"ycba:pd","56047"
"ycba:pd","56048"
"ycba:pd","56049"
"ycba:pd","56050"
"ycba:pd","56051"
"ycba:pd","56052"
"ycba:pd","56053"
"ycba:pd","56054"
"ycba:pd","56055"
"ycba:pd","56056"
"ycba:pd","56057"
"ycba:pd","56058"
"ycba:pd","56059"
"ycba:pd","56060"
"ycba:pd","56061"
"ycba:pd","56062"
"ycba:pd","56063"
"ycba:pd","56064"
"ycba:pd","56065"
"ycba:pd","56066"
"ycba:pd","56067"
"ycba:pd","56068"
"ycba:pd","56069"
"ycba:pd","56070"
"ycba:pd","56071"
"ycba:pd","56072"
"ycba:pd","56073"
"ycba:pd","56074"
"ycba:pd","56075"
"ycba:pd","56076"
"ycba:pd","56077"
"ycba:pd","56078"
"ycba:pd","56079"
