"ID","TableID","TextEntryID","AuthorConID","TextDate","TextEntry","TTsub","TextTypeID","texttypeID","TextType","AuthorName","AuthorDate"
"10095","108","703275","1252","2","Thomas Gainsborough is perhaps the most naturally gifted and fluent of all British draftsmen. He seldom produced drawings as finished, saleable works; and, though he did make drawings in preparation for paintings, mostly he drew just for the pleasure it gave him. That pleasure informs the character and quality of his draftsmanship. It was in the act of drawing and in the creation of landscape compositions that he found an escape from the onerous business of painting portraits.In Gainsborough's landscapes an early naturalism rooted in the example of seventeenth-century Dutch landscape painting is succeeded by, but not wholly gives way to, a more abstract language of landscape forms, which not only recalls aspects of Claude's and Dughet's landscapes but echoes the composite method of Alexander Cozen (cat. 45) [B1975.4.1480]. Both A Hilly Landscape with Figures Approaching a Bridge [B1998.14.1] and A Woodland Pool with Rocks and Plants [B1975.4.1198] date from Gainsborough's period residence in Bath (1759-74). A Hilly Landscape with its flickering light effects and variety of touch embodies the developing Picturesque aesthetic. It also marks a movement away from the Dutch-inspired naturalism of his years in Suffolk to a more synthetic approach, in which his landscapes are constructed from a repertoire of recurring formal elements.A Woodland Pool With Rocks and Plants demonstrates that Gainsborough had not wholly abandoned natural observation for the play of his fancy. Yet just how natural is this drawing? The Gainsborough scholar John Hayes has characterized the work as ""a study from nature,"" yet we know from Gainsborough's friend Uvedale Price that he assembled in the studio ""roots, stones and mosses, from which he formed, and then studied, foregrounds in miniature.""In the hands of theorists such as Price, the idea of the Picturesque was expanded from Gilpin's conception, based on the paintings of Claude, to include rustic and low life genre scenes. Gainsborough's own taste for idyllic scenes of rustic peasant life played a key role in Price's thinking. Wooded Landscape with Figures [B1977.14.4697], a drawing from the end of Gainsborough's life, together with the painting which he developed from it, Peasant Smoking at a Cottage Door (University of California at Los Angeles), represent the culmination and the most monumental statement of this line of imagery in Gainsborough's work.","L","111","111","Curatorial comment","Scott Wilcox","2001-05"
"10432","108","703276","9449","2","Although Stephen Riou published widely on architecture and exhibited his designs publicly, he never executed a single building. His writings and sketches however, document a lifelong interest in the application of classical form to contemporary building. Trained as an architect in Geneva, Riou traveled throughout Greece and Italy in the 1750sm acting as a guide to Grand tourists and eventually meeting up with James ""Athenian"" Stuart and Charles Revett. He accompanied the pair to Athens, and he shared their goal of increasing public knowledge and acceptance of classical Greek architecture. To this end, he published The Grecian Orders of Architecture delineated and explained from the Antiquities of Athens in 1768 and dedicated it to James Stuart. This design appears in simplified form as Plate VI in the second volume of Grecian Orders as ""The Design for a New Street in the City."" With these designs he hoped to illustrate the adaptability of forms such as the pedimented façade and Doric colonnade to the building projects of London, in this instance the planned construction of a new street leading from the Mansion House to Moorgate. Riou's design maintains class distinctions even with the new city dwelling through architectural language: ""the center house, and those at the extremities, are larger than all of the intervening ones"" to indicate ""a difference in the fortunes and rents of the citizens."" With his incorporation of Grecian features into Palladian designs, Riou was at the forefront of the Greek revival movement. ","L","111","111","Curatorial comment","Morna O'Neill","2001-05"
"31236","108","603154","7112","2","Gainsborough was an active printmaker but rarely published prints in his own lifetime. He began making private experiments with aquatint from the early 1770s, possibly with advice from Paul Sandby. This new technique was about the only method of graphic reproduction that could come close to capturing the effects of Gainsborough’s painterly draftsmanship. The plate for this print was made in the mid 1780s and is typical of the kind of rustic scenery that Gainsborough was producing at the end of his career through which he sought an immediate emotional response from the viewer. His mind invariably conjured up images of rural life whenever he fantasized about escaping the drudgery of routine work painting portraits. This impression was published by John Boydell in 1797 after Gainsborough’s death.","L","111","111","Curatorial comment","Matthew Hargraves","2011"
"47013","108","603156","7112","2","This study of a plumed horse probably relates to Jones’s designs for the last masque ever performed at Whitehall Palace: Salmacida Spolia (The Spoils of Salamis) written by Sir William Davenant for performance in the year 1640. The visions of peace and plenty celebrated in the masque rang hollow when judged against actual events. The king’s eleven years of rule without Parliament had come to an end with the rebellion of the Scottish Covenanters which left King Charles I at war with his own subjects.","L","111","111","Curatorial comment","Matthew Hargraves","2011"
"27601","108","603158","7112","2","This print of Rubens is part of Van Dyck’s Iconography, a collection of etchings of his most prominent contemporaries in the world of art and letter. Rubens, the greatest painter of the northern Baroque, defined the image of the princely artist for generations and profoundly impacted the way in which later artists attempted to fashion themselves as gentlemen. King Charles I knighted Rubens in the Banqueting House at Whitehall Palace in 1630.","L","111","111","Curatorial comment","Matthew Hargraves","2011"
"46623","108","634258","2049","2","Cooper's talent for portraying likeness is supremely demonstrated in this exquisite miniature. Long misidentified, the sitter was correctly identified as Charles Stuart, 3rd Duke of Richmond and 6th Duke of Lennox (1639–72), by Patrick Noon (Noon, 1979, pp. 8–9). Noon recognized the close physical resemblance between the sitter in this work and that of Richmond in a full-length portrait painted by Sir Peter Lely (ca. 1661; North Carolina Museum of Art, Raleigh). Close—almost exact—correspondence between a number of Cooper miniatures and large-scale oil portraits by Lely strongly suggests that the two artists (who lived near each other in Covent Garden) collaborated after the mid-1650s. Although the precise nature of their artistic partnership remains uncertain, it seems most likely that Lely turned to Cooper's portraits—many of which remained unfinished in his studio until his death (they were probably used by the miniaturist to make replicas)—in the creation of his full-scale oil portraits. In fact, among these unfinished works in his studio was a portrait of Richmond with “the face finished and the rest in sketch only” (Foskett, 1974, pp. 63–65). The present miniature, fully finished and signed in monogram, is certainly not that referred to above, but it may be a replica of this lost unfinished work.Painted probably around 1661, when Richmond was made Gentleman of the Bedchamber and Knight of the Order of the Garter, this portrait depicts him at the height of his career at court. Unfortunately, he did not live up to his political or military promise and is mainly remembered for his profligate love affairs. In 1667 he eloped with Frances Teresa Stuart (1647/8–1702), a choice of bride that proved perilous. His elopement with the well-known object of the king's—apparently unrequited—desire led to the couple's immediate banishment from court; they were allowed to return only after she recovered from a near-fatal case of smallpox. Notorious for his dissolute lifestyle, Richmond died in 1672, at the age of thirty-three, leaving his beautiful bride with a vast fortune and her freedom.","L","111","111","Curatorial comment","Julia Marciari-Alexander","2007-01"
"14277","108","634510","1252","2","Over the course of his stay in Italy, Wilson developed into a draftsman of great subtlety and delicacy. One of the crowning achievements of his years there is the series of sixty-eight finished landscape drawings, which Lord Dartmouth commissioned from Wilson following his two oil paintings of Rome. Of the drawings, twenty-some are known today. “The Temple of Minerva Medica” is one of two from the set now in the Yale Center for British Art. Because of the statue of Minerva found within it, the fourth-century ruin was thought to be a temple to the goddess, though it is now believed to have been a nymphaeum, or fountain structure, in the Gardens of Licinius. The dome visible in Wilson’s drawing collapsed in 1828. While Wilson’s drawings for Dartmouth are topographical in that they depict actual views in Rome and its environs, his choice of media—black and white chalk on blue paper—reflects not the standard practice of the topographical draftsman, which would have been pen and ink with watercolor, but the techniques employed at the Académie Française in Rome, redolent of the traditions of Old Master drawing.","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"14279","108","634511","1252","2","Similar to the Dartmouth series in date and in the sensitivity of its draftsmanship is Wilson’s drawing of a plane tree on the banks of Lake Nemi in the Alban Hills south of Rome. Known as the Speculum Dianae (Mirror of Diana), Lake Nemi was revered by eighteenth-century travelers for its association with the Roman goddess of the hunt. The tree in Wilson’s drawing is presumably the one mentioned by his pupil Thomas Jones, when he visited Nemi in April 1778: “All went to make sketches about the Lake of Nemi—particularly a large Plane tree call’d the Arbor Santa, which has a hollow within that I believe w’d contain about a dozen persons &amp; I was told that my Old Master Willson when in this Country made use of it as a Study to paint in” (Jones, “Memoirs”, p. 58).","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"14312","108","634515","1252","2","According to Thomas Jones, Pars took advantage of the study grant offered by the Society of Dilettanti to escape England in the company of the wife of the miniaturist Samuel Smart, with whom he was having an affair. They arrived in Rome on 25 December 1775 and took lodgings near the Via del Babuino. His companion died of consumption in 1778; Pars died four years later as the result of having caught cold while sketching at Tivoli.Pars’s watercolor, painted early in his stay in the city, shows the view from the Pincian Hill, not far from his lodgings, looking toward the church of Trinità dei Monti and the top of the Spanish Steps. Rising behind is the Palazzo del Quirinale, the papal summer residence. It was in the streets around the Piazza di Spagna that British artists and indeed many visiting artists from across northern Europe congregated. Pars masterfully gradates his watercolor tones not only to establish distance but to give an almost palpable sense of the heat and haze hanging over the city and the shimmer of sunlight on the tiled rooftops.","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"14530","108","634517","9449","2","Although he lived and worked in London throughout his career, Hills specialized in scenes of rural life. He painted at least three versions of this view of village life in winter (others are in the Spooner Collection, Courtauld Institute of Art, London, and in a private collection). The work is a combination of the real and the ideal, inspired in part by a seventeenth-century Flemish painting “A Barn in Winter” (Royal Collection, UK), then attributed to Peter Paul Rubens, which Hills saw when it was exhibited at the British Institution in 1819. At the same time, Hills was committed to studying figures from life. As his friend W. H. Pyne observed in his “Rustic Figures in Imitation of Chalk” (1817), “To become acquainted with the true rustic character, the student must go to nature, and view this class of people in their occupations” (p. ii). The figures in “A Village Snow Scene” portray these dual aspects as villagers seek shelter from a snowstorm in a barn. Hills delineates each person’s costume and the details of their setting, from the distinctive shape of a woman’s bonnet to the structural support of the barn that offers shelter. As Christiana Payne notes, village life continues during the storm: two blacksmiths work on the left and cattle are driven down the road (Payne, 1993, p. 155). Yet the figures remain types rather than individuals, their faces expressionless or obscured. The snow becomes the subject of the work: Hills render the bright white areas by leaving the paper untouched, a gesture that lends both texture and depth to the blankets of snow that cover the rooftops. He achieved the glimmering effect of falling snow by scraping out each snowflake.","L","111","111","Curatorial comment","Morna O'Neill","2007-01"
"15195","108","634518","7020","2","This interior, featuring decorative niches inspired by subterranean Roman sepulchres and “klismos” chairs copied from Greek pottery, is a reminder of the somber mood of the particular moment of highly stylized Neoclassical taste in England. The stark setting is appropriate because this portrait represents the artist Adam Buck, his wife, and two of their sons in the presence of a herm (or bust on a plain shaft), which probably depicts a deceased member of the family. Ian Jenkins has traced a convincing narrative of mourning and rebirth in the iconography of the Greek vases on display, in keeping with the melancholy inclusion of the herm. The loving interaction between mother and baby, as well as the rambunctious antics of the elder child (who playfully dips a cat into an ancient vase), however, are strategies of representation familiar from Buck’s sentimental genre scenes. Melding the somber and the joyful, Buck succeeded in creating a picture that is a celebration of the continuation of family, as well as a memorial to a member lost along the way.","L","111","111","Curatorial comment","Cassandra Albinson","2007-01"
"15222","108","634520","2052","2","This drawing is one of a pair that were traditionally considered to be self-portraits by John Hamilton Mortimer, to whom Jefferys was close. In 1977, however, John Sunderland suggested persuasively that they were both of and by Jefferys, evidencing the age of the sitter (Mortimer was some ten years older), the close stylistic affinities with Jefferys’s known work, and, most significantly, the clear reference of the drawing in the background to “Pride Led by the Passions” (Maidstone Museum and Art Gallery), a drawing firmly attributed to Jefferys. Sunderland’s identification of sitter and maker is now accepted.The drawings depict front and back views of the artist, like two sides of a coin, and present contrasting aspects of the artistic life: disaffection and creativity. In the Center's drawing, Jefferys, wearing seventeenth-century costume and with romantically disheveled hair, holds a letter, apparently addressed to his godfather and early patron John Brenchley, in which he threatens to renounce his chosen profession. The inscription in the lower margin, “Rara avis in terra,” meaning “a rare bird on the earth,” is a quotation from the Roman satiric poet Juvenal, alluding, though perhaps not unironically, to Jefferys’s exceptional gifts and special status as a creative artist.The companion drawing, now in the National Portrait Gallery, London, shows the youthful genius with “porte-crayon” in hand, momentarily pausing from his labors on a drawing of the Massacre of the Innocents to confront his audience (which presumably might include his ""Professors,"" whose ""Folly and Vice"" he castigates in the inscription on the Center's drawing) with his intense stare.Although Jefferys’s portrayal of himself as a young misunderstood genius is very beguiling, there is clearly a strong element of posturing in these self-portraits, as Jefferys’s career in fact began extremely well. The artist did not live to fulfill his youthful promise, however (in this respect his self-portraits seem to have been somewhat prophetic), and he died in London at the age of thirty-two, allegedly having wasted his considerable talents through dissipation.","L","111","111","Curatorial comment","Gillian Forrester","2007-01"
"15258","108","634521","1252","2","This dramatic watercolor is presumably one of the six views of Loch Coruisk that Robson exhibited at the Society of Painters in Water-Colours between 1826 and 1832. The watercolor shown in 1826, probably the one in the Victoria &amp; Albert Museum, which is similar in composition to the version here, was accompanied by a poetic tag from Sir Walter Scott’s “Lord of the Isles”: “Stranger! If e’er thine ardent step hath tracedThe northern realms of ancient Caledon,Where the proud Queen of Wilderness Hath placedBy lake and cataract her lonely throne . . .”(canto 4, lines 1.-.4)Although critical of Robson’s drawing, color, finish, and compositional sense, John Ruskin, in “Modern Painters I”, commended the sensitivity of the artist’s depiction of mountains in a passage that almost seems to been written with this watercolor of Loch Coruisk in mind: “They are serious and quiet in the highest degree, certain qualities of atmosphere and texture in them have never been excelled, and certain facts of mountain scenery never but by them expressed; as for instance, the stillness and depth of the mountain tarns, with the reversed imagery of their darkness signed across by the soft lines of faintly touching winds; the solemn flush of the brown fern and glowing heath under evening light; the purple mass of mountains far removed, seen against clear still twilight” (Ruskin, “Works”, vol. 3, p. 193).","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"15332","108","634522","7020","2","This watercolor was made as a study for the print “The Rustic Lover”, published in 1787. During his time in Dublin, Wheatley began to paint scenes of peasant life, and upon returning to London he concentrated on this genre. Here he uses his signature technique from the 1780s: a pen outline is filled in with washes of softly hued pastel watercolor.“The Rustic Lover” is difficult to locate within debates about the representation of the peasant in eighteenth-century British art. On the one hand, Wheatley seems to suggest that his lower-class figures are morally compromised. The young girl’s dress is slipping off her shoulder as she turns to listen to the seductive words being whispered into her ear. However, the bird (a well-known symbol for female virtue) has not yet escaped from its protective cage. Here, and in other representations of peasants, Wheatley masters a delicate balancing act between lascivious humor and innocence. His female protagonist teeters on the brink of moral failure without falling into debauchery. This tension explains the popularity of images such as “The Rustic Lover”, as well as Wheatley's later series “The Cries of London”.","L","111","111","Curatorial comment","Cassandra Albinson","2007-01"
"15340","108","634523","6799","2","This portrait belongs to a relatively small group of monochrome drawings that Wright executed in the late 1760s and early 1770s in chalk. Despite the friability and dryness of the medium, the effects of light achieved here have much in common with the most adventurous oil paintings in which Wright pursued the study of highly complex effects of natural and artificial light in gloom: either natural gloom, as in the penumbra of twilight or the pitch darkness of night, or the gloom of interrupted or banished daylight. The consensus of opinion is that these drawings demonstrate Wright’s interest in, not to say indebtedness to, the medium of mezzotint, which had been used in May 1768 by William Pether to reproduce Wright’s somewhat sensational, recent “The Philosopher Giving a Lecture on the Orrery”, the first such reproductive print to be published after a work by Wright, and therefore, for any artist, a moment laden with professional and personal promise. But Wright had easy access to a plentiful supply of other models in mezzotint for life-sized portrait heads.When Paul Mellon bought the present drawing, it was thought to be a self-portrait and was published as such several times. However, it bears only a vague and superficial resemblance to securely documented self-portraits by Wright (ten in number) and indeed differs from them in several respects, namely, the cleft chin and the nose, which is much larger than Wright’s and decidedly hooked by comparison. Instead, Gillian Forrester has raised the possibility that this is a portrait of the artist’s good friend Peter Perez Burdett. Wright had painted Burdett and his wife in 1765, and Burdett reappears as a model in several of Wright's subject pictures, including the “Orrery” and “Three Persons Viewing the Gladiator by Candle-Light” (1765, private collection). The presence of fancy costume in this portrait, particularly the “Van Dyck” collar and cuff, which are also conspicuous in Wright’s “Academy by Lamplight”, of around 1768, is consistent with David Solkin’s suggestion that in the latter work “we are dealing with the projection of an imagined ideal as opposed to a portrayal grounded in reality” (Solkin, 1993, p. 242). Wright’s methods and recurring preoccupations defy easy categorization, however, and a form of dress that elsewhere conjures something of the formality and performance of masquerade here frames a portrait head of startling, disarming intimacy, and Rembrandtesque warmth.","L","111","111","Curatorial comment","Angus Trumble","2007-01"
"20041","108","634550","1252","2","Throughout his brief career, coastal landscape would be a mainstay of Bonington’s work in both watercolors and oils. His affinity for such subjects presumably dates from his period of study with Louis Francia in Calais in 1817. Francia had fled to England as a youthful refugee from the French Revolution and become part of the circle of Thomas Girtin in London. When he met Bonington, he had just returned to his native Calais and was beginning to establish himself as a drawing master and marine painter. Francia would undoubtedly have transmitted to his young pupil an awareness of British watercolor practice and a taste for naturalistic coastal scenes, both of which were novelties in France.In the autumn of 1821, while still in the atelier of Baron Gros, Bonington embarked on his first extensive sketching tour, traveling through Normandy and producing watercolors of the coast. He would leave Gros’s studio by the end of 1822. He spent most of 1824 based in Dunkerque, and though he was back in Paris in 1825, he was again sketching along the Channel coast with his artist friend Eugène Isabey in the autumn of that year. This watercolor probably derives from that time. Although the inscription on an old mount (now removed) gave the date as 1818, this is clearly a work of Bonington’s maturity, remarkably assured in its elegant and fluid use of the medium. ","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"19905","108","634563","1252","2","The present watercolor is one of three related views of the Weald of Kent that Palmer produced probably in the summer of 1833 or 1834. The other two are “The Timber Wain” (Paul Mellon Collection, ycba) and “The Golden Valley” (Michael and Judy Steinhardt Collection, New York). Both “The Weald of Kent” and “The Timber Wain” enclose almost the same distant prospect within the trunk and branches of a massive oak. This view has recently been identified as Underriver as seen from Carter's Hill (Vaughan et al., 2005., p. 155).In 1832 Palmer purchased a house in London and over the next few years spent less time in Shoreham. In “The Weald of Kent” and its two companion watercolors, the artist seems to be looking back from a distance on the Kentish countryside and taking leave of the intimate pastoral landscape that had heretofore been the heart of his artistic life.","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"19913","108","634590","9450","2","From the 1750s to the very last years of his life, Paul Sandby made frequent visits to Windsor. His elder brother, Thomas, served as a draftsman to the Duke of Cumberland in the early 1740s and was appointed Deputy Ranger of Windsor Great Park in 1747. This family connection, paired with a growing public interest in the castle—featured in travel guides—certainly explains why Sandby produced such a considerable number of Windsor views during his career.After collaborating with his brother on a set of eight engraved views of Windsor Great Park in the mid-1750s, Sandby pushed further his pictorial exploration of the castle, depicting it from every possible vantage point and at various angles. He exhibited eight views of Windsor Castle at the Society of Artists between 1763 and 1768. The present work, made around that time, is part of a set of four views of the castle in gouache in the Paul Mellon Collection (YCBA). Sandby’s Windsor subjects enjoyed great popularity, and he made several copies in gouache, watercolors, and oils, illustrating his versatility in multiple media. One such copy is a later version of the Norman Gate in the Royal Library, dated 1780, and of comparable dimensions (Oppé, 1947, nos. 13, p. 22). As is often the case with these replications, Sandby made some minor changes, such as removing the figures on the right and slightly modifying the garden’s shape. These views, taken altogether, provide vivid and charming architectural records of Windsor and its vicinity. They also suggest the extent to which, as an author quipped, “Windsor was Sandby’s bread and butter” (Robertson, 1987, p. 227).","L","111","111","Curatorial comment","Stephane Roy","2007-01"
"38541","108","634720","6799","2","From 1821 on, John and Maria Constable lived with their growing family in the village of Hampstead, which was situated on high ground overlooking London from the northwest. The present view southeast, along what was then known as Hampstead Road (now Haverstock Hill), is not far from the present Chalk Farm underground railway station. The eponymous cottage on the right was so named because the improvident early eighteenth-century Anglo-Irish essayist and playwright—his real name was Isaac Bickerstaff—for a time took refuge there from his creditors. It had previously been the residence of the dramatist and wit Sir Charles Sedley. The cottage was demolished in 1867. The site is commemorated not by the pub called the Sir Richard Steele, which is farther up the hill, but by Steele’s Road, for which the site made way. St. Paul’s Cathedral and the city of London are clearly visible on the horizon. In fact this view was largely the same as the Constables’ from their leased house at 6 Well Walk. “Our little drawing room,” boasted Constable in a letter to his friend John Fisher, “commands a view unequalled in all of Europe [Constable never traveled outside England!]—from Westminster Abbey to Gravesend—the doom [sic] of St. Paul’s in the Air realizes Michael Angelo’s Idea on seeing that of the Pantheon: ‘I will build such a thing in the Sky’” (27 August 1827, Constable, “Correspondence”, vol. 6, p. 231). The painting was engraved in mezzotint in 1845 by David Lucas.","L","111","111","Curatorial comment","Angus Trumble","2007-01"
"38462","108","634894","1252","2","It was through John Flaxman that Blake secured the patronage of the popular poet William Hayley. Between 1800 and 1803 Blake lived in Felpham, Sussex, working on projects for Hayley. The relationship between the two poets was not an easy one. Although Hayley’s employment provided much-needed financial assistance, he encouraged Blake to put aside his more imaginative work, leading Blake to describe Hayley as “corporeal friend and spiritual enemy” (Bindman, 1977, p. 132).In 1802 Blake produced fourteen engravings to illustrate an edition of Hayley’s “Ballads”. A few years later, after Blake had returned to London from Felpham, he made new plates for a small-format edition of the “Ballads”. On 25 April 1805 he wrote to Hayley: “The prints, five in number, I have engaged to finish by 28th May. They are to be as highly finished as I can do them.” In the same letter he mentioned, “Of these five I am making little high finished pictures, the size the engravings are to be, and I am hard at it to accomplish in time what I intend.” This tempera, which reproduces at the same size the illustration for “The Horse,” may be one of these “little high finished pictures.” The only other known candidate is a sepia drawing for “The Eagle” (Pierpont Morgan Library, New York). Blake’s tempera illustrates a mother calmly facing down a runaway horse who threatens her fearful child. Blake was particularly pleased with this design, and when he thought the print might be omitted from the “Ballads”, he wrote to Hayley to argue for its inclusion as “one of my best; I know it has cost me immense labour” (Butlin, 1981, no. 366).","L","111","111","Curatorial comment","Scott Wilcox","2007-01"
"41226","108","634960","6799","2","These children were the only son and daughter of John Newton and his wife, Charity (née Gubbins), who lived at Millaton House at Bridestowe, in Devon. Based on the birth dates of the Newton children (John, in 1826, and Mary, in 1823), the picture cannot have been painted before 1833. Although much is known about the sitters and their wealthy parents, until recently there were no clues in the provenance to help answer the question of attribution. In 1963, Basil Taylor attributed the picture to the expatriate Swiss animal painter Jacques-Laurent Agasse (1767–1849), noting that “before settling in England in 1800, Agasse studied under David and the strong clarity of his forms and the closely integrated organization of his design [i.e., of the Newton portrait] derive as much perhaps from that source as from the Swiss tradition to which he obviously belongs.” Only these, or sources equally distant from Cornwall, were sufficient to account for the “mesmeric force” of the painting's realism, its “clarity and precision of detail.” The picture did not seem English enough. “It stands quite apart from the romantic bravura and exaggerated expressiveness of the typical portraiture of its time, dominated as that was by the style and spirit of Sir Thomas Lawrence” (Taylor, 1963, p. 276). In 1978 Egerton devised an ingenious and, in many ways, better argument, linking this somewhat isolated West Country subject with the Scottish portrait and history painter John Zephaniah Bell (1793–1883). Echoing Taylor’s thoughts about Agasse, Egerton cited in Bell’s favour the “clarity, strong lines and quasi-heroic composition [that] link it rather with the portraiture of David and his pupils, presupposing some continental training in the artist” (Egerton, 1978, pp. 286–87). But, in this case, notwithstanding her own view that the portrait “stands quite apart from the typical British portraiture of its time,” Egerton based her attribution on the Newton painting’s close resemblance to an 1829 father-and-daughter portrait by Bell, “David Ogilvy, 9th Earl of Airlie, and His Daughter, Clementina, Aged Nine” (Earl and Countess of Airlie, Cortachy Castle, Kirriemuir, Angus), further suggesting that the Newton portrait might have been painted in London (Egerton, 1978, pp. 286–87). This would account for Bell’s otherwise conspicuous lack of West Country clientele.Both hypotheses turned out to be wrong. In preparation for the 2001 exhibition “The Paul Mellon Bequest: Treasures of a Lifetime”, the Newton portrait was cleaned by the paintings conservator Lance Mayer, who discovered the signature of Robert Burnard lurking in the foliage in the upper left corner. This is the only surviving portrait that has been securely ascribed to Burnard from the period prior to his immigration to South Australia, though its sophistication surely suggests that others may yet be identified.","L","111","111","Curatorial comment","Angus Trumble","2007-01"
"21169","108","634963","6799","2","This was the first British painting purchased by Mr. Mellon and his first wife, Mary. They bought it together in 1936 from Knoedler’s in New York City. “It was my very first purchase of a painting,” Mr. Mellon recalled later, “and could be said to be the impetus toward my later, some might say gluttonous, forays into the sporting art field” (Mellon, 1992, pp. 280–81). Until the end of Paul Mellon’s life, “Pumpkin” remained one of his favorite paintings.By Match’em out of Old Squirt Mare, the chestnut Pumpkin was foaled in 1769. In twenty-four starts he won sixteen races, many of them at Newmarket, altogether worth 6,090 guineas and nine hogsheads of claret. In 1772, in his first race, Pumpkin beat the favorite, Denmark, by half a neck. It was thought to be one of the finest races ever run on English turf. He went on to win a long series of matches in the subsequent three seasons. Pumpkin's owner was the 2nd Baron Foley, who commissioned Stubbs’s portrait. Lord Foley was a member of the Jockey Club, a racing crony of Charles James Fox, and the Presbyterian heir to an iron and coal fortune.Stubbs’s rendition of the stable lad, who is presumably about nine or ten years old, is exquisitely sensitive, conveying seriousness and responsibility as much as boyish charm: he holds a sieve, from which he feeds his charge. Stubbs painted three other portraits of Pumpkin, each with the jockey William South in Foley's blue-and-white racing colors (at Ascott House [National Trust]; with H.M. the Queen; and with the Earl of Halifax), but the warmth of the stable lad’s rose-red jacket and the unusual glimpse of white paling fence beyond the dip in the middle distance are typical of Stubbs’s supremely inventive approach to the composition and coloring of his portraits of thoroughbred racehorses.","L","111","111","Curatorial comment","Angus Trumble","2007-01"
"38533","108","634964","6799","2","Constable's father was a prosperous corn merchant and owned water mills in the Stour Valley at Flatford, Dedham, and East Bergholt, close to the large family house over which he presided, the rear view of which this sketch records. (The stand of trees and the lone poplar, on the right, and the sprightly little cupola make it clear that we are looking at the back of the house.) The church of East Bergholt would be visible here if the margin of the present composition were extended farther to the left. Constable in fact produced at least one other view of his birthplace in which he included the church, thereby gathering into the composition the symbolic presence of the two crucial components of the rural polity.-.the rector and the squire. As well, Constable painted views from the rear windows of East Bergholt House, in effect directing his gaze back out toward the ground from which this and related views of the back of the house were taken.","L","111","111","Curatorial comment","Angus Trumble","2007-01"
"21174","108","634970","6799","2","Crucially important as the earliest recorded example of Stubbs's work in enamel on earthenware supports that were made and then fired in Josiah Wedgwood's factory, this work predates Stubbs's more ambitious compositions for larger-scale Wedgwood ceramic plaques or ""canvases."" The position of the Wedgwood stamp, moreover, strongly suggests that the oval plaque was cut with a grinder from the bottom of a Queen's Ware plate and that Stubbs created the present work as an experiment with which to demonstrate (maybe to the manufacturer) the possibility and promise of painting in enamel on Wedgwood earthenware.In the 1770s distinctions among the various species of big cat were still rather vague, and the English word tiger was frequently used as a generic term to describe them all except lions. This is why the present work has plausibly been identified with the reference to a ""sleeping tiger"" in the artist's posthumous sale of 26 May 1807, despite the unequivocal spots.Paul Mellon loved this little painting and kept it on the desk in his study in the house he kept on East Seventieth Street in New York City","L","111","111","Curatorial comment","Angus Trumble","2007-01"
"42119","108","634975","6799","2","This is one of two paintings that Marshall painted for Lord Darlington, whose busy stud was at Raby Castle, near Durham in the north of England. The other picture, formerly in the collection of Lord Barnard, is a portrait of another of Lord Darlington's thoroughbred racehorses, the champion Haphazard. Muly Moloch was foaled in 1798. His sire was John Bull (by the famous Herod, a descendant of the Byerly Turk), who won the Derby in 1792. Muly Moloch's dam was a mare called Mistletoe, the daughter of Pot-8-os (also known as 'Pot-""oooooooo""-s,' the winner of thirty races and the sire of three Derby winners). Muly won seven out of thirteen races from 1800 to 1803 and competed against some of the strongest horses of his generation. He did well in 1801 but in 1802 was overtaken and humiliated by Quiz, first in August at York, then again the following month in the St. Leger at Doncaster. Although Muly had begun as a favorite, odds were rapidly readjusted, and in 1803 the horse was given a long break from racing. He was defeated again in October, when Lord Darlington attempted a comeback at Newmarket, after which Muly was retired to stud.The painting records with considerable verity the restlessness of the horse, whose heart is still racing after the contest and for whom the brushing, scraping, and rubbing down are disturbing. The horse blanket and drench bottle (probably port or brandy, administered before the race) are clearly shown in the foreground. The stable lad's name was Tod, and the three onlookers are Hardy, the trainer (gesturing with emphasis); Thompson, the head gardener at Raby Castle; and Trotter, an elderly tenant of Lord Darlington's and an enthusiastic connoisseur of the turf. Marshall was particularly skillful at the characterization of his rich patrons' tenants and servants, as Stubbs was before him. The task of creating affectionate but plausible portraits of men such as this, with whom the squire shared a love and enthusiasm for sport but whose social position was unambiguously inferior to and indeed dependent upon his, created a delicate problem of decorum for artists whose own social and professional situation brought them approximately into the range of positions to which servants aspired and in which tenants to some extent felt secure; but it also required them to see servants, tenants and farmworkers, gamekeepers, and stable lads through the eyes and with the instincts, sympathy, and imagination of the squire.The name Moloch appears in Leviticus, the second Book of Kings, and the prophet Jeremiah as the name of an idolatrous Canaanite god of fire. The affectionate use of the bucolic prefix Muly implies stubbornness and earthy persistence, underlying the hot color, theatricality, and flamboyance of the Hebrew name. ","L","111","111","Curatorial comment","Angus Trumble","2007-01"
